id,title,rating_norm,vote_confidence,fame_score,popularity_score
118051,Cocktail,0.6062853091166411,0.5728947392883803,0.7120582407458091,0.6196523751998481
456565,Judwaa 2,0.5345849012137405,0.5630012469194952,0.738928179464539,0.6115168748271451
382543,Betaaj Badshah,0.1910318197900696,0.08224411148502449,0.1299040821273311,0.11286025892347323
1434543,Ek Deewane Ki Deewaniyat,0.5556031819790069,0.35545313606617573,0.193707045225521,0.33695181570090404
19887,Disco Dancer,0.5800665690187141,0.40745347367015516,0.292049447719413,0.39872423018721637
20968,Sarkar,0.675972314086138,0.5312502141730981,0.837314800983157,0.6447779052030719
20359,Phir Hera Pheri,0.682618369928139,0.590505243651529,0.8569360618659879,0.6842514580573582
14159,Aaja Nachle,0.641443340455352,0.4462783234329784,0.499472182691084,0.49151123376376615
58128,Andaz Apna Apna,0.6752751590106179,0.6517691630444699,0.7889701680943579,0.6964553639543585
20364,Hulchul,0.6564711302645965,0.510690974863848,0.8220327314871213,0.6259605251609424
25869,Salaam-e-Ishq,0.47626535169019124,0.47108772844244795,0.9109822526178898,0.603832729182242
41381,Pukar,0.6484479799766744,0.34295177670281246,0.6723152585514324,0.4875852517484777
1233531,Article 370,0.6840943723709557,0.4434863552816563,0.2538423647407862,0.4226843606827902
530154,Lust Stories,0.6178187580252122,0.5880245991862758,0.5992036319424423,0.5958474328389662
401285,Jagga Jasoos,0.6126563261812386,0.542803967584283,0.7712922522694294,0.6218283067793703
1252470,Sikandar Ka Muqaddar,0.5549466116287298,0.4754827928141514,0.572585033702765,0.5165330379029223
82825,Kahaani,0.715831672418601,0.6926652335632134,0.6666522506037118,0.6883363045036711
444000,Love Sonia,0.7057332387368793,0.4112205574251225,0.3749914334252549,0.44452872242192576
41903,Mr. India,0.6813699426989202,0.5588006959877173,0.6215052952028504,0.5959974627589377
4157,Heyy Babyy,0.5856600313756909,0.5640285535254512,0.8029927940142124,0.6389625473496156
102632,Rowdy Rathore,0.5874721434823866,0.5566433061581487,0.8839442895092136,0.6594579267621038
391629,Baaghi,0.6375314733764148,0.590505243651529,0.5475063236702089,0.5846595021158658
20929,Taal,0.6506772727916028,0.464173937677278,0.7014450252292245,0.5633307642100106
81551,King Uncle,0.5790022728421479,0.3953766341577868,0.5786815133617575,0.47791194372163215
39837,Yaadein,0.5335515909895036,0.4376972475512002,0.7746945462358251,0.5531745886723332
362136,Prem Ratan Dhan Payo,0.526512609996614,0.5719416966402042,0.8279741380437767,0.6419370660647374
441889,Secret Superstar,0.7252039362864957,0.6250480790693075,0.4939360075948381,0.6007378362095449
744676,Ginny Weds Sunny,0.5903655648357617,0.4148717123269186,0.438598897672324,0.44831394580686673
1110390,Teri Baaton Mein Aisa Uljha Jiya,0.574378559237361,0.47108772844244795,0.6777963989470012,0.5485939542130509
22448,Awarapan,0.6816747681546967,0.4617768223754757,0.4248866167141488,0.48369445254396076
496316,Baaghi 2,0.5666125134068253,0.5271346627028147,0.5513627696724571,0.540324772399309
539036,Soni,0.6718414142128919,0.4516725783139147,0.07641416595725359,0.37212037999176295
67109,Delhi Belly,0.7079326745873435,0.6327439990411564,0.4302164765733257,0.5832640436327353
523277,Manmarziyaan,0.664458051994002,0.5040974357688891,0.7582280368500137,0.6043907085269935
16894,Akele Hum Akele Tum,0.6449596195251195,0.4462783234329784,0.6083856798601311,0.5247127247749455
79982,Yes Boss,0.6035432302082995,0.5390763362558743,0.757299214693163,0.6142132338799247
30886,Veer,0.5017237477465335,0.4617768223754757,0.7710362572907626,0.5605466916557205
244237,Jai Ho,0.4998547310161238,0.5440209338605002,0.7847723104406962,0.6096214164079026
284288,Mary Kom,0.6959813811498091,0.5510717111774821,0.5688478684113502,0.5781410088434915
